LON,LAT,OBS_1995-2014,SSP1-2.6_1995-2014,SSP1-2.6_2021-2040,SSP1-2.6_2041-2060,SSP1-2.6_2081-2100,SSP2-4.5_1995-2014,SSP2-4.5_2021-2040,SSP2-4.5_2041-2060,SSP2-4.5_2081-2100,SSP3-7.0_1995-2014,SSP3-7.0_2021-2040,SSP3-7.0_2041-2060,SSP3-7.0_2081-2100,SSP5-8.5_1995-2014,SSP5-8.5_2021-2040,SSP5-8.5_2041-2060,SSP5-8.5_2081-2100,GWL1.5_1995-2014,GWL1.5,GWL2.0_1995-2014,GWL2.0,GWL3.0_1995-2014,GWL3.0,GWL4.0_1995-2014,GWL4.0
120.10, 23.10,  40.5105,  40.2547,  78.0500,  99.0160, 101.5972,  40.2839,  77.5346, 115.0308, 170.6558,  40.2209,  79.5587, 129.8783, 224.0109,  40.2839,  85.4827, 145.2115, 256.7154,  40.2497,  75.8918,  40.2593, 110.2651,  40.2432, 174.8351,  40.2158, 223.5481,
120.10, 23.15,  40.1947,  40.3304,  78.3360,  99.9000, 102.3287,  40.3224,  78.4308, 115.8308, 171.0577,  40.2937,  80.3239, 130.8022, 223.5630,  40.3224,  86.3654, 145.8712, 255.8212,  40.3016,  76.5861,  40.3211, 111.2703,  40.2994, 175.1895,  40.3482, 223.3846,
120.10, 23.20,  40.2816,  40.2409,  77.4740,  98.3540, 100.7595,  40.2569,  77.3615, 114.0000, 167.2365,  40.1973,  79.1152, 128.5174, 219.2783,  40.2569,  84.7500, 143.2635, 251.4269,  40.2290,  75.6217,  40.2439, 109.2959,  40.2360, 171.0035,  40.2565, 219.0327,
120.10, 23.25,  40.3579,  40.3745,  77.1460,  98.0540, 100.1663,  40.3611,  76.7654, 112.9404, 166.5288,  40.3354,  78.4848, 127.9196, 218.0261,  40.3611,  84.0731, 142.3596, 250.2923,  40.3546,  75.2407,  40.3572, 108.6058,  40.3556, 170.0956,  40.3584, 217.4365,
120.10, 23.30,  41.0210,  40.4617,  77.9780,  98.9640, 101.0962,  40.4283,  77.3288, 114.0846, 167.3692,  40.3990,  79.4674, 128.4130, 218.2913,  40.4283,  85.2058, 142.8288, 250.0865,  40.4197,  76.0737,  40.4334, 109.5390,  40.4378, 170.5491,  40.5393, 217.8481,
120.10, 23.35,  40.2184,  40.3506,  78.5660,  99.7760, 101.6032,  40.3263,  77.8692, 115.1846, 168.9192,  40.3293,  79.5348, 129.5652, 219.7783,  40.3263,  85.6692, 144.2077, 251.4827,  40.3309,  76.4381,  40.3300, 110.3750,  40.3524, 172.0526,  40.4522, 219.2135,
120.10, 23.50, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.10, 23.55,  40.3789,  40.2460,  77.7440,  99.5320, 101.7295,  40.2193,  77.7404, 114.5385, 169.0923,  40.2585,  78.7717, 128.4652, 219.0870,  40.2193,  85.2635, 144.1308, 250.8961,  40.2302,  76.2840,  40.2291, 109.9558,  40.2454, 171.6140,  40.3056, 217.9538,
120.10, 23.60, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.10, 23.65,  40.0895,  40.2553,  76.8100,  98.2200, 100.4890,  40.2526,  76.9558, 112.6288, 166.6212,  40.2610,  77.8022, 126.7413, 216.5870,  40.2526,  84.2135, 141.7231, 249.3288,  40.2418,  75.4345,  40.2530, 107.9901,  40.2512, 168.9351,  40.2885, 215.5308,
