LON,LAT,OBS_1995-2014,SSP1-2.6_1995-2014,SSP1-2.6_2021-2040,SSP1-2.6_2041-2060,SSP1-2.6_2081-2100,SSP2-4.5_1995-2014,SSP2-4.5_2021-2040,SSP2-4.5_2041-2060,SSP2-4.5_2081-2100,SSP3-7.0_1995-2014,SSP3-7.0_2021-2040,SSP3-7.0_2041-2060,SSP3-7.0_2081-2100,SSP5-8.5_1995-2014,SSP5-8.5_2021-2040,SSP5-8.5_2041-2060,SSP5-8.5_2081-2100,GWL1.5_1995-2014,GWL1.5,GWL2.0_1995-2014,GWL2.0,GWL3.0_1995-2014,GWL3.0,GWL4.0_1995-2014,GWL4.0
120.60, 22.75,  10.7000,  13.4179,  14.0000,  14.0268,  14.5000,  13.2414,  13.9621,  13.6276,  13.6914,  13.5611,  13.7593,  13.9426,  14.3519,  13.2414,  13.4603,  14.1362,  14.4534,  13.3523,  13.6982,  13.3631,  13.9515,  13.3182,  13.7621,  13.2355,  14.2694,
120.60, 22.80,   9.5000,  12.5875,  13.1607,  13.1750,  13.5357,  12.4034,  13.0466,  12.8379,  12.9414,  12.6815,  12.9000,  13.0426,  13.5259,  12.4034,  12.5879,  13.2328,  13.6052,  12.5127,  12.8782,  12.5419,  13.1030,  12.4947,  12.8492,  12.5500,  13.3871,
120.60, 22.85,  10.9000,  13.4125,  13.8821,  13.9018,  14.4143,  13.2103,  13.9276,  13.5621,  13.6207,  13.4944,  13.6185,  13.7407,  14.2611,  13.2103,  13.4293,  13.9190,  14.2138,  13.3173,  13.6168,  13.3419,  13.7960,  13.2886,  13.6432,  13.2500,  14.0435,
120.60, 22.90,  10.5500,  13.2893,  13.7804,  13.7946,  14.3929,  13.1345,  13.8431,  13.5500,  13.4621,  13.3889,  13.5981,  13.5259,  14.1185,  13.1345,  13.3621,  13.8397,  14.0397,  13.2264,  13.5855,  13.2535,  13.6838,  13.2076,  13.5341,  13.1968,  13.8097,
120.60, 22.95,  10.2000,  12.9714,  13.4429,  13.4339,  14.1429,  12.8190,  13.4828,  13.2276,  13.1017,  13.0815,  13.3481,  13.2315,  13.8000,  12.8190,  13.0552,  13.5828,  13.7862,  12.9073,  13.2982,  12.9288,  13.3914,  12.8674,  13.2242,  12.8097,  13.5806,
120.60, 23.00,  10.7500,  12.7161,  13.1518,  13.1625,  13.8321,  12.5638,  13.1793,  12.9897,  12.9500,  12.8333,  13.1444,  13.0352,  13.4648,  12.5638,  12.8000,  13.3638,  13.4810,  12.6564,  13.0818,  12.6929,  13.1965,  12.6409,  12.9303,  12.6661,  13.3113,
120.60, 23.05,  10.7500,  12.9071,  13.2500,  13.2786,  13.9446,  12.7621,  13.3241,  13.2086,  13.1379,  13.0296,  13.3944,  13.1870,  13.6019,  12.7621,  12.8810,  13.4845,  13.6362,  12.8527,  13.2300,  12.8894,  13.3747,  12.8432,  13.1212,  12.8694,  13.4145,
120.60, 23.10,  11.1000,  13.1946,  13.5429,  13.6071,  14.2946,  13.0948,  13.5741,  13.4638,  13.4603,  13.2963,  13.7944,  13.5537,  13.9167,  13.0948,  13.2310,  13.7690,  13.9931,  13.1582,  13.5227,  13.1783,  13.6914,  13.1280,  13.4591,  13.1129,  13.6355,
120.60, 23.15,  10.9000,  13.2661,  13.5982,  13.7321,  14.3571,  13.1155,  13.7034,  13.4948,  13.5362,  13.3722,  13.7241,  13.5019,  14.0019,  13.1155,  13.2914,  13.8241,  14.0155,  13.2077,  13.5723,  13.2354,  13.7263,  13.1985,  13.4780,  13.2403,  13.6823,
120.60, 23.20,  10.7500,  13.6339,  14.0250,  14.0536,  14.8786,  13.4914,  14.0793,  13.8431,  13.8517,  13.7481,  13.9926,  13.9685,  14.3593,  13.4914,  13.7224,  14.2603,  14.5552,  13.5777,  13.9418,  13.6146,  14.1298,  13.5848,  13.8159,  13.6210,  14.1710,
120.60, 23.25,  12.1000,  13.7286,  14.1714,  14.2375,  14.9411,  13.6034,  14.1276,  14.0034,  13.9241,  13.8444,  14.1296,  14.0944,  14.4685,  13.6034,  13.8690,  14.3759,  14.7034,  13.6805,  14.0418,  13.7192,  14.2662,  13.6826,  13.9561,  13.7323,  14.2629,
120.60, 23.30,  11.1000,  13.2750,  13.6000,  13.7071,  14.4089,  13.1379,  13.5879,  13.5103,  13.3241,  13.4278,  13.6185,  13.4296,  13.8648,  13.1379,  13.4017,  13.8069,  14.1983,  13.2359,  13.5191,  13.2727,  13.7899,  13.2492,  13.4629,  13.3065,  13.7290,
120.60, 23.35,  13.1000,  14.7500,  14.9357,  15.0196,  15.8607,  14.5845,  14.8897,  14.6983,  14.7397,  14.9000,  14.9481,  14.8889,  15.3315,  14.5845,  14.8672,  14.9845,  15.5621,  14.6977,  14.8800,  14.7409,  15.0338,  14.7235,  14.7894,  14.8500,  15.1548,
120.60, 23.40,  13.4500,  15.1161,  15.3696,  15.4250,  16.2375,  14.9483,  15.3897,  15.1966,  15.0569,  15.2500,  15.3648,  15.3907,  15.7407,  14.9483,  15.2879,  15.3534,  16.0017,  15.0564,  15.3168,  15.0955,  15.4364,  15.0735,  15.2598,  15.1742,  15.7065,
120.60, 23.45,  12.3500,  15.1143,  15.6696,  15.5643,  16.3554,  14.9241,  15.4672,  15.2983,  15.1603,  15.2352,  15.7389,  15.5926,  15.7981,  14.9241,  15.4500,  15.5621,  16.1293,  15.0468,  15.4755,  15.0601,  15.5975,  15.0288,  15.3227,  15.0435,  15.8419,
120.60, 23.50,  11.7000,  14.8536,  15.2161,  15.2964,  16.0446,  14.6741,  15.2586,  15.1155,  14.9431,  14.9815,  15.3370,  15.1444,  15.6111,  14.6741,  15.1931,  15.2362,  15.8655,  14.7950,  15.1445,  14.8247,  15.3000,  14.7826,  15.1061,  14.8839,  15.6081,
120.60, 23.55,  11.7000,  15.0964,  15.7304,  15.6143,  16.3393,  14.9224,  15.6707,  15.4741,  15.1224,  15.2019,  15.6037,  15.3889,  15.9148,  14.9224,  15.4276,  15.6483,  16.1448,  15.0414,  15.5064,  15.0556,  15.6066,  15.0114,  15.4061,  15.0629,  15.9290,
120.60, 23.60,  10.9500,  14.3804,  14.9143,  14.9089,  15.5357,  14.2276,  14.8259,  14.6707,  14.3397,  14.5426,  14.9426,  14.7130,  15.0704,  14.2276,  14.6948,  14.9621,  15.5362,  14.3414,  14.7586,  14.3662,  14.9071,  14.3258,  14.6705,  14.3887,  15.2097,
120.60, 23.65,   9.5000,  13.2161,  13.7321,  13.4018,  14.2125,  13.0914,  13.5328,  13.5086,  13.2793,  13.3519,  13.5926,  13.4130,  13.8278,  13.0914,  13.2879,  13.6603,  14.1276,  13.1868,  13.3841,  13.2227,  13.6626,  13.2106,  13.4258,  13.3177,  13.8565,
120.60, 23.70,   8.5500,  11.8500,  12.4286,  12.3000,  12.8661,  11.7483,  12.4328,  12.2810,  12.0034,  11.9537,  12.4611,  12.0833,  12.5444,  11.7483,  12.0328,  12.5759,  12.9431,  11.8209,  12.2082,  11.8379,  12.3763,  11.8318,  12.2795,  11.7726,  12.7242,
120.60, 23.75,   9.0000,  11.2286,  11.7000,  11.6786,  12.1107,  11.1172,  11.7190,  11.5517,  11.3310,  11.3019,  11.8759,  11.5056,  11.8537,  11.1172,  11.2276,  12.0034,  12.2138,  11.1836,  11.5400,  11.2061,  11.7187,  11.1932,  11.6371,  11.1323,  11.9839,
120.60, 23.80,   8.3000,   9.7536,  10.1589,  10.1893,  10.8071,   9.6776,  10.3000,  10.2155,  10.0621,   9.8167,  10.4185,  10.1370,  10.5630,   9.6776,   9.8397,  10.5276,  10.8569,   9.7218,  10.1318,   9.7540,  10.2414,   9.7583,  10.2333,   9.7774,  10.6371,
120.60, 23.85,   7.7000,   9.1500,   9.4536,   9.4286,  10.0607,   9.0241,   9.5138,   9.3190,   9.3552,   9.1852,   9.6407,   9.4130,   9.8185,   9.0241,   9.1172,   9.7414,  10.1034,   9.0945,   9.3955,   9.1106,   9.4778,   9.1280,   9.5242,   9.1387,   9.9032,
120.60, 23.90,   7.4500,   8.5679,   8.9732,   8.9214,   9.4661,   8.4500,   9.0759,   8.7983,   8.9310,   8.5796,   9.0519,   8.8963,   9.3278,   8.4500,   8.6328,   9.2586,   9.6259,   8.5086,   8.8714,   8.5222,   8.9535,   8.5326,   9.0364,   8.5194,   9.3452,
120.60, 23.95,   7.3500,   8.0357,   8.4661,   8.4482,   8.9232,   7.9241,   8.5793,   8.2931,   8.4224,   8.0315,   8.5056,   8.5333,   8.8444,   7.9241,   8.1741,   8.7328,   9.0983,   7.9759,   8.3409,   7.9879,   8.4919,   8.0015,   8.5530,   8.0081,   8.8565,
120.60, 24.00,   7.9000,   8.0518,   8.4589,   8.4929,   8.9518,   7.9224,   8.5431,   8.2828,   8.4224,   8.0407,   8.4519,   8.4926,   8.7796,   7.9224,   8.1914,   8.7069,   9.0879,   7.9827,   8.3014,   7.9944,   8.4924,   8.0068,   8.5159,   8.0323,   8.7548,
120.60, 24.05,   7.8500,   7.9375,   8.2821,   8.3304,   8.7643,   7.8034,   8.3690,   8.1707,   8.2552,   7.9222,   8.3648,   8.3278,   8.6222,   7.8034,   8.1138,   8.4897,   8.9569,   7.8668,   8.1536,   7.8717,   8.3449,   7.8780,   8.3515,   7.8919,   8.5919,
120.60, 24.10,   7.2500,   7.5500,   7.8875,   7.9607,   8.4286,   7.4466,   7.9776,   7.8379,   7.9155,   7.5315,   8.1167,   7.9185,   8.2296,   7.4466,   7.8121,   8.1000,   8.5759,   7.4918,   7.7886,   7.4934,   8.0040,   7.5008,   8.0098,   7.4903,   8.2645,
120.60, 24.15,   7.2000,   7.7393,   8.1250,   8.1607,   8.6036,   7.6328,   8.1690,   8.0741,   8.0759,   7.7185,   8.2481,   8.1278,   8.4019,   7.6328,   8.0138,   8.2069,   8.7845,   7.6777,   7.9791,   7.6732,   8.1636,   7.6765,   8.2068,   7.6403,   8.4177,
120.60, 24.20,   7.6000,   7.5929,   7.9589,   7.9839,   8.4304,   7.4741,   7.9379,   7.8931,   7.9345,   7.5741,   8.0648,   7.9519,   8.2463,   7.4741,   7.8362,   8.0362,   8.6534,   7.5345,   7.8032,   7.5212,   8.0010,   7.5379,   8.0492,   7.5210,   8.2758,
120.60, 24.25,   7.3500,   7.0786,   7.3964,   7.5054,   7.8161,   6.9810,   7.3793,   7.3500,   7.4672,   7.0630,   7.4611,   7.3870,   7.7352,   6.9810,   7.2966,   7.5362,   8.1155,   7.0300,   7.2527,   7.0162,   7.4207,   7.0311,   7.5159,   7.0210,   7.7790,
120.60, 24.30,   7.4000,   6.7196,   7.1179,   7.1857,   7.4750,   6.6241,   7.0897,   7.0793,   7.1983,   6.7093,   7.1833,   7.1333,   7.4685,   6.6241,   6.9310,   7.2690,   7.7466,   6.6700,   6.9464,   6.6601,   7.1348,   6.6811,   7.2697,   6.6532,   7.4661,
120.60, 24.35,   7.5000,   6.7893,   7.1214,   7.1839,   7.4714,   6.6948,   7.0500,   7.0534,   7.2103,   6.7741,   7.1463,   7.1315,   7.4889,   6.6948,   6.9397,   7.2448,   7.7552,   6.7373,   6.9264,   6.7263,   7.1227,   6.7333,   7.2652,   6.6935,   7.4452,
120.60, 24.40,   6.8000,   6.4839,   6.8625,   6.8071,   7.1196,   6.3914,   6.6931,   6.7603,   6.8966,   6.4704,   6.7944,   6.7148,   7.0759,   6.3914,   6.6328,   6.8724,   7.3328,   6.4336,   6.6077,   6.4313,   6.7828,   6.4485,   6.8765,   6.4516,   7.1048,
120.60, 24.45, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.65, 22.20, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.65, 22.25,   8.6500,   9.9768,  10.5607,  10.4929,  10.7018,   9.8310,  10.4397,  10.3897,  10.4793,  10.0463,  10.4630,  10.2426,  11.0537,   9.8310,  10.1741,  10.5448,  11.0397,   9.9159,  10.2445,   9.9253,  10.4424,   9.8947,  10.4735,   9.7742,  10.9242,
120.65, 22.30,   8.4500,  10.1232,  10.6286,  10.5839,  10.7714,   9.9655,  10.5069,  10.4328,  10.5879,  10.1981,  10.5278,  10.3463,  11.1315,   9.9655,  10.2897,  10.6517,  11.1466,  10.0582,  10.2977,  10.0702,  10.5389,  10.0462,  10.5583,   9.9387,  11.0210,
120.65, 22.35,   9.2000,  11.2929,  11.8107,  11.8357,  12.0875,  11.0966,  11.6379,  11.5362,  11.6379,  11.4037,  11.6630,  11.6519,  12.2852,  11.0966,  11.3586,  11.9897,  12.2103,  11.2132,  11.4123,  11.2227,  11.7460,  11.1773,  11.7447,  11.0468,  12.1581,
120.65, 22.40,   9.6000,  11.9643,  12.4304,  12.5107,  12.7196,  11.7810,  12.4121,  12.1793,  12.3138,  12.1056,  12.3130,  12.2870,  13.0259,  11.7810,  11.9517,  12.6672,  12.8948,  11.8941,  12.0973,  11.9056,  12.4106,  11.8674,  12.3591,  11.7403,  12.8484,
120.65, 22.45,   9.9500,  12.2411,  12.7429,  12.7661,  12.9964,  12.0517,  12.7603,  12.4431,  12.5466,  12.3685,  12.6519,  12.6370,  13.3074,  12.0517,  12.2397,  12.8621,  13.1534,  12.1614,  12.4114,  12.1742,  12.6934,  12.1356,  12.6455,  12.0016,  13.0758,
120.65, 22.50,   9.9000,  12.1589,  12.6482,  12.8286,  12.9964,  11.9638,  12.6810,  12.5000,  12.5172,  12.2704,  12.6426,  12.6667,  13.2759,  11.9638,  12.2586,  12.9052,  13.2466,  12.0823,  12.3586,  12.0914,  12.7268,  12.0508,  12.6386,  11.9581,  13.2274,
120.65, 22.55,  11.0000,  13.1732,  13.9107,  13.9250,  14.2607,  13.0103,  13.9259,  13.5207,  13.7069,  13.2815,  13.6019,  13.9130,  14.3889,  13.0103,  13.2448,  14.0466,  14.3586,  13.1059,  13.4918,  13.1232,  13.8318,  13.0886,  13.8045,  13.0371,  14.2048,
120.65, 22.60,  11.1500,  14.1696,  14.8589,  14.9357,  15.3161,  14.0224,  14.9741,  14.5517,  14.7690,  14.3333,  14.6759,  14.9056,  15.3741,  14.0224,  14.5483,  15.0397,  15.5569,  14.1300,  14.5864,  14.1465,  14.9172,  14.1470,  14.8250,  14.1758,  15.2823,
120.65, 22.65,  11.2500,  13.3125,  13.9911,  14.0607,  14.3893,  13.1207,  13.9931,  13.6000,  13.7207,  13.4556,  13.6759,  13.9074,  14.3630,  13.1207,  13.4500,  14.1224,  14.4466,  13.2382,  13.6291,  13.2525,  13.9566,  13.2295,  13.8485,  13.2048,  14.2855,
120.65, 22.70,  11.2000,  13.7768,  14.6786,  14.5768,  15.0411,  13.6190,  14.5000,  14.1414,  14.3879,  13.8944,  14.4111,  14.4333,  14.8889,  13.6190,  14.0483,  14.7397,  15.0397,  13.7164,  14.2323,  13.7328,  14.5763,  13.7121,  14.5000,  13.7323,  14.7726,
120.65, 22.75,  10.3500,  13.4625,  14.2982,  14.2125,  14.6250,  13.2914,  14.0603,  13.9207,  14.0086,  13.5722,  14.0315,  14.1648,  14.5574,  13.2914,  13.7862,  14.2707,  14.6241,  13.3991,  13.8782,  13.4106,  14.1641,  13.3894,  14.0523,  13.4387,  14.4355,
120.65, 22.80,  10.4500,  13.3179,  14.0268,  14.0214,  14.4304,  13.1672,  13.9034,  13.6397,  13.8172,  13.3815,  13.7630,  13.8907,  14.2389,  13.1672,  13.4483,  13.9793,  14.3810,  13.2545,  13.6468,  13.2616,  13.9631,  13.2227,  13.7121,  13.2484,  14.1984,
120.65, 22.85,  11.1000,  13.4714,  13.9661,  14.0161,  14.6268,  13.2897,  13.9190,  13.7138,  13.7517,  13.5648,  13.6648,  13.9278,  14.2481,  13.2897,  13.4414,  14.0103,  14.3603,  13.3927,  13.6718,  13.4116,  13.8500,  13.3742,  13.7545,  13.3419,  14.0710,
120.65, 22.90,  10.6500,  13.6036,  14.1304,  14.1857,  14.8643,  13.4397,  14.1638,  13.8862,  13.9172,  13.6944,  13.9222,  13.9833,  14.4852,  13.4397,  13.7259,  14.2621,  14.4983,  13.5345,  13.8964,  13.5444,  14.0283,  13.5106,  13.9288,  13.4371,  14.3000,
120.65, 22.95,  11.1500,  13.2571,  13.7946,  13.8500,  14.4161,  13.1155,  13.7241,  13.4603,  13.6621,  13.3407,  13.5926,  13.5648,  14.0056,  13.1155,  13.2793,  13.8017,  14.0517,  13.1986,  13.5673,  13.2126,  13.6773,  13.1629,  13.5280,  13.1097,  13.7968,
120.65, 23.00,  10.7000,  13.2518,  13.7375,  13.7893,  14.4732,  13.0983,  13.7310,  13.5224,  13.5879,  13.3389,  13.6296,  13.5944,  13.9759,  13.0983,  13.2776,  13.7276,  14.0586,  13.1905,  13.5941,  13.2126,  13.6965,  13.1750,  13.4758,  13.1677,  13.7565,
120.65, 23.05,  11.5000,  13.4875,  13.9125,  13.9393,  14.7571,  13.3207,  13.9414,  13.7638,  13.8483,  13.5889,  14.0204,  13.8000,  14.0944,  13.3207,  13.4638,  13.9759,  14.1552,  13.4232,  13.8164,  13.4581,  13.8990,  13.4242,  13.6924,  13.4645,  13.8839,
120.65, 23.10,  10.3000,  12.3214,  12.8179,  12.8929,  13.3929,  12.1724,  12.7276,  12.7017,  12.7293,  12.4315,  12.7907,  12.6204,  13.0481,  12.1724,  12.4345,  12.8328,  13.2121,  12.2705,  12.6800,  12.2939,  12.8778,  12.2652,  12.5939,  12.3194,  12.9161,
120.65, 23.15,   9.5500,  12.3339,  12.8250,  12.7857,  13.3732,  12.1966,  12.6931,  12.6190,  12.5241,  12.4481,  12.7685,  12.5870,  13.0407,  12.1966,  12.5069,  12.9069,  13.1828,  12.2909,  12.7218,  12.3202,  12.8328,  12.2886,  12.5598,  12.3677,  12.8581,
120.65, 23.20,  10.7000,  12.8857,  13.2893,  13.3286,  13.8875,  12.7138,  13.3103,  13.1603,  13.1759,  13.0074,  13.3852,  13.1463,  13.6370,  12.7138,  13.0931,  13.3603,  13.7241,  12.8268,  13.2468,  12.8545,  13.4116,  12.8311,  13.1515,  12.9065,  13.4048,
120.65, 23.25,  11.8500,  13.5250,  13.9911,  14.0196,  14.6804,  13.4190,  13.8948,  13.9155,  13.8534,  13.6667,  14.0000,  13.9000,  14.3037,  13.4190,  13.6914,  14.1052,  14.4345,  13.4977,  13.8659,  13.5404,  14.0960,  13.5061,  13.7667,  13.5839,  14.0532,
120.65, 23.30,  11.2500,  13.0661,  13.3357,  13.3518,  14.0071,  12.9414,  13.3828,  13.2448,  13.1241,  13.2019,  13.3556,  13.1611,  13.6389,  12.9414,  13.1362,  13.4621,  13.8655,  13.0323,  13.3055,  13.0727,  13.4500,  13.0591,  13.1803,  13.1403,  13.4597,
120.65, 23.35,  12.1000,  13.4643,  13.7107,  13.8250,  14.4518,  13.3362,  13.8086,  13.6828,  13.5845,  13.6093,  13.8481,  13.5852,  13.9796,  13.3362,  13.6776,  13.9017,  14.2672,  13.4177,  13.7132,  13.4682,  13.9343,  13.4470,  13.5788,  13.5177,  13.8435,
120.65, 23.40,  13.5500,  15.1643,  15.2875,  15.2768,  16.2339,  15.0103,  15.3362,  15.2017,  15.0431,  15.3296,  15.3963,  15.2759,  15.4778,  15.0103,  15.1776,  15.3190,  15.8621,  15.1132,  15.1909,  15.1535,  15.3677,  15.1182,  15.2189,  15.2097,  15.5516,
120.65, 23.45,  13.3500,  15.1518,  15.4429,  15.4429,  16.2732,  14.9759,  15.5155,  15.3138,  15.0724,  15.3148,  15.4815,  15.2593,  15.6204,  14.9759,  15.2259,  15.3914,  15.8983,  15.0918,  15.3482,  15.1348,  15.4727,  15.1038,  15.2364,  15.2048,  15.5919,
120.65, 23.50,  13.0000,  14.7125,  15.1339,  14.9643,  15.8696,  14.5586,  15.1431,  15.0397,  14.7500,  14.8481,  15.1685,  14.8963,  15.2500,  14.5586,  14.8500,  15.0776,  15.6000,  14.6595,  14.9668,  14.7030,  15.1399,  14.6667,  14.8712,  14.7677,  15.2000,
120.65, 23.55,  12.0000,  14.1089,  14.6446,  14.4018,  15.2375,  13.9828,  14.5362,  14.5086,  14.3914,  14.2037,  14.6722,  14.3074,  14.6722,  13.9828,  14.3414,  14.5224,  15.0397,  14.0564,  14.3723,  14.0884,  14.5621,  14.0470,  14.3553,  14.0581,  14.6339,
120.65, 23.60,  10.9500,  13.7857,  14.4821,  14.2000,  14.9839,  13.6362,  14.2914,  14.2328,  14.0672,  13.8926,  14.4463,  14.0741,  14.4519,  13.6362,  14.0638,  14.2690,  14.7603,  13.7382,  14.1568,  13.7561,  14.3121,  13.7220,  14.1061,  13.7532,  14.4403,
120.65, 23.65,  10.1000,  14.5000,  15.0250,  14.7750,  15.5696,  14.3810,  14.9483,  14.7983,  14.6707,  14.6315,  14.9870,  14.7796,  15.0611,  14.3810,  14.6500,  14.8552,  15.4086,  14.4732,  14.7609,  14.4944,  14.9293,  14.4758,  14.6780,  14.5355,  15.0484,
120.65, 23.70,   9.3000,  12.6982,  13.4089,  13.0911,  13.8321,  12.5862,  13.2345,  13.2000,  12.8983,  12.8056,  13.2944,  13.0630,  13.3704,  12.5862,  12.8983,  13.4121,  13.7431,  12.6695,  13.0705,  12.6929,  13.2934,  12.6803,  13.1235,  12.7242,  13.4952,
120.65, 23.75,   8.8500,  11.7554,  12.3518,  12.1750,  12.7786,  11.6759,  12.3224,  12.0966,  11.9138,  11.8444,  12.3407,  12.0074,  12.3389,  11.6759,  11.8345,  12.4655,  12.7948,  11.7318,  12.1064,  11.7500,  12.2667,  11.7174,  12.1227,  11.6500,  12.4645,
120.65, 23.80,   8.4500,  10.7625,  11.3643,  11.0982,  11.6714,  10.6517,  11.2690,  11.1034,  10.9276,  10.8111,  11.4204,  11.0444,  11.4333,  10.6517,  10.8086,  11.4655,  11.9155,  10.7014,  11.1268,  10.7414,  11.2338,  10.7159,  11.1871,  10.7065,  11.4823,
120.65, 23.85,   8.2500,  10.0357,  10.4107,  10.3804,  10.9857,   9.9241,  10.5017,  10.3914,  10.2017,  10.0796,  10.6278,  10.3093,  10.7352,   9.9241,   9.9741,  10.6552,  11.0517,   9.9823,  10.3541,  10.0172,  10.4237,  10.0038,  10.3614,  10.0242,  10.7919,
120.65, 23.90,   7.9000,   9.1964,   9.5536,   9.4786,  10.1036,   9.0534,   9.5845,   9.4276,   9.3897,   9.2148,   9.6778,   9.3741,   9.8130,   9.0534,   9.1655,   9.7810,  10.1103,   9.1259,   9.4550,   9.1434,   9.5247,   9.1538,   9.5083,   9.1565,   9.8677,
120.65, 23.95,   7.8500,   8.8286,   9.1554,   9.1964,   9.6696,   8.6690,   9.1483,   8.9828,   8.9966,   8.8278,   9.2315,   9.0778,   9.4463,   8.6690,   8.7879,   9.3690,   9.6586,   8.7473,   9.0168,   8.7530,   9.1121,   8.7621,   9.1364,   8.7484,   9.4484,
120.65, 24.00,   7.4500,   8.3429,   8.7518,   8.7839,   9.2571,   8.2155,   8.8414,   8.6586,   8.7000,   8.3370,   8.8556,   8.7593,   9.0704,   8.2155,   8.4552,   8.9983,   9.3328,   8.2718,   8.6373,   8.2924,   8.7783,   8.3152,   8.7894,   8.3419,   9.0726,
120.65, 24.05,   8.0000,   8.6357,   9.1286,   9.0893,   9.5696,   8.4879,   9.0759,   8.9017,   8.9655,   8.6259,   9.1185,   9.0778,   9.2759,   8.4879,   8.7966,   9.2086,   9.5897,   8.5550,   8.9273,   8.5747,   9.0535,   8.5871,   9.0508,   8.6306,   9.2452,
120.65, 24.10,   8.3500,   8.3857,   8.7554,   8.7589,   9.2143,   8.2534,   8.8190,   8.5776,   8.6328,   8.3667,   8.7296,   8.8204,   8.9889,   8.2534,   8.4690,   8.8655,   9.2603,   8.3164,   8.6045,   8.3258,   8.7369,   8.3341,   8.7606,   8.3661,   8.9129,
120.65, 24.15,   8.1000,   8.4125,   8.7643,   8.7232,   9.2482,   8.2914,   8.7897,   8.6155,   8.5914,   8.3870,   8.7648,   8.7352,   8.9685,   8.2914,   8.5310,   8.8328,   9.2621,   8.3464,   8.6082,   8.3515,   8.7475,   8.3674,   8.7402,   8.3726,   8.8710,
120.65, 24.20,   7.7000,   7.7857,   8.1643,   8.1625,   8.6196,   7.6621,   8.1828,   8.0448,   8.0638,   7.7593,   8.2074,   8.1074,   8.4000,   7.6621,   7.9879,   8.2052,   8.7966,   7.7159,   7.9973,   7.7116,   8.1394,   7.7083,   8.1606,   7.6871,   8.3274,
120.65, 24.25,   7.7000,   7.5321,   7.8804,   7.9250,   8.3589,   7.3948,   7.9017,   7.7914,   7.8448,   7.5222,   7.9519,   7.8630,   8.1852,   7.3948,   7.7517,   7.9672,   8.6000,   7.4609,   7.7250,   7.4505,   7.8823,   7.4591,   7.9712,   7.4194,   8.1565,
120.65, 24.30,   7.7000,   7.2857,   7.6536,   7.6929,   8.0982,   7.1966,   7.6414,   7.6362,   7.6293,   7.2741,   7.6981,   7.6167,   8.0093,   7.1966,   7.5190,   7.7517,   8.2586,   7.2441,   7.5005,   7.2298,   7.6525,   7.2477,   7.7773,   7.2516,   7.9226,
120.65, 24.35,   7.9000,   7.3804,   7.7107,   7.7018,   8.1161,   7.2948,   7.6483,   7.6586,   7.6862,   7.3685,   7.6870,   7.6130,   8.0611,   7.2948,   7.5690,   7.7483,   8.2190,   7.3418,   7.5314,   7.3328,   7.6803,   7.3508,   7.7833,   7.3790,   7.9516,
120.65, 24.40,   7.1500,   6.8393,   7.1339,   7.1607,   7.5000,   6.7534,   7.0828,   7.0914,   7.2172,   6.8148,   7.1611,   7.1574,   7.5222,   6.7534,   6.9534,   7.2241,   7.7103,   6.7891,   6.9395,   6.7808,   7.1313,   6.7947,   7.2864,   6.7758,   7.4500,
120.65, 24.45,   6.9000,   6.7232,   7.0750,   7.0536,   7.3768,   6.6414,   6.9569,   7.0259,   7.1534,   6.7074,   7.1037,   7.0148,   7.3741,   6.6414,   6.8500,   7.1379,   7.5603,   6.6795,   6.8791,   6.6778,   7.0343,   6.6977,   7.1659,   6.7048,   7.3435,
120.65, 24.50,   6.8000,   6.4804,   6.7268,   6.7286,   7.0643,   6.3966,   6.6500,   6.7845,   6.9103,   6.4556,   6.7852,   6.7574,   7.0537,   6.3966,   6.5845,   6.8655,   7.2517,   6.4336,   6.5777,   6.4343,   6.7449,   6.4462,   6.8803,   6.4758,   7.0242,
120.70, 21.90, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000, -99.9000,
120.70, 21.95,   8.8000,  10.9214,  11.3982,  11.5393,  11.5036,  10.7690,  11.3862,  11.1310,  11.3879,  11.0389,  11.3019,  11.3148,  12.0722,  10.7690,  11.0190,  11.4466,  11.8517,  10.8623,  11.0732,  10.8611,  11.3394,  10.8333,  11.4470,  10.6516,  11.9242,
120.70, 22.00,   8.6000,  10.3982,  10.8268,  10.8946,  10.9286,  10.2603,  10.8931,  10.5810,  10.7362,  10.4889,  10.8000,  10.7130,  11.4463,  10.2603,  10.5172,  10.9103,  11.4172,  10.3409,  10.5918,  10.3429,  10.8010,  10.3159,  10.8235,  10.1323,  11.2823,
