LON,LAT,OBS_1995-2014,SSP1-2.6_1995-2014,SSP1-2.6_2021-2040,SSP1-2.6_2041-2060,SSP1-2.6_2081-2100,SSP2-4.5_1995-2014,SSP2-4.5_2021-2040,SSP2-4.5_2041-2060,SSP2-4.5_2081-2100,SSP3-7.0_1995-2014,SSP3-7.0_2021-2040,SSP3-7.0_2041-2060,SSP3-7.0_2081-2100,SSP5-8.5_1995-2014,SSP5-8.5_2021-2040,SSP5-8.5_2041-2060,SSP5-8.5_2081-2100,GWL1.5_1995-2014,GWL1.5,GWL2.0_1995-2014,GWL2.0,GWL3.0_1995-2014,GWL3.0,GWL4.0_1995-2014,GWL4.0
120.15, 22.95,  25.4323,  25.8804,  26.3021,  26.6302,  27.2823,  25.9493,  27.0062,  27.3567,  28.0769,  25.9263,  27.1615,  26.8744,  30.9548,  25.9493,  26.6208,  27.7626,  33.5039,  25.9439,  26.6374,  25.9780,  26.6312,  25.9879,  28.2359,  26.1610,  32.2653,
120.15, 23.00,  24.6025,  25.1262,  25.4719,  25.9667,  26.5612,  25.1940,  26.2122,  26.5426,  27.1910,  25.1669,  26.2827,  26.0754,  30.0989,  25.1940,  25.8714,  26.9182,  32.6101,  25.1916,  25.8605,  25.2265,  25.8060,  25.2365,  27.4126,  25.4354,  31.3491,
120.15, 23.05,  23.6953,  24.3967,  24.7529,  25.1491,  25.8274,  24.4722,  25.4378,  25.6901,  26.4180,  24.4275,  25.4771,  25.2983,  29.2133,  24.4722,  25.1210,  26.1568,  31.6003,  24.4611,  25.0762,  24.4934,  25.0578,  24.5007,  26.5892,  24.6639,  30.3590,
120.15, 23.10,  22.9667,  23.4168,  23.8151,  24.1447,  24.8346,  23.4871,  24.5196,  24.7391,  25.3563,  23.4542,  24.5595,  24.3261,  27.9853,  23.4871,  24.1720,  25.1216,  30.2954,  23.4801,  24.1515,  23.5089,  24.1186,  23.5130,  25.5461,  23.6716,  29.0346,
120.15, 23.15,  21.4586,  21.5618,  21.9074,  22.2015,  22.8935,  21.6398,  22.5903,  22.7330,  23.3611,  21.5864,  22.5950,  22.3781,  25.7050,  21.6398,  22.2246,  23.1569,  27.9716,  21.6252,  22.2140,  21.6486,  22.2255,  21.6555,  23.5225,  21.7950,  26.7842,
120.15, 23.20,  22.3007,  22.2306,  22.6755,  23.0647,  23.6703,  22.2946,  23.3566,  23.4947,  24.1205,  22.2631,  23.2822,  23.1963,  26.5657,  22.2946,  22.9671,  23.8792,  28.8748,  22.2855,  22.9348,  22.3055,  22.9599,  22.3065,  24.3150,  22.4294,  27.6315,
120.15, 23.25,  22.9082,  22.7800,  23.2273,  23.7098,  24.2119,  22.8449,  23.9077,  24.0824,  24.7252,  22.8081,  23.8488,  23.7915,  27.2593,  22.8449,  23.4921,  24.4932,  29.5617,  22.8360,  23.4979,  22.8568,  23.5224,  22.8555,  24.9431,  22.9846,  28.2794,
120.15, 23.30,  23.0525,  22.2819,  22.6533,  23.2512,  23.6513,  22.3392,  23.3919,  23.5838,  24.1759,  22.3276,  23.2936,  23.2787,  26.5833,  22.3392,  22.9842,  23.9400,  28.8281,  22.3363,  22.9768,  22.3555,  23.0182,  22.3654,  24.4246,  22.4803,  27.5664,
120.15, 23.35,  22.2063,  21.4519,  21.8303,  22.4064,  22.8094,  21.5043,  22.5818,  22.6891,  23.2822,  21.4928,  22.4283,  22.4227,  25.5819,  21.5043,  22.1159,  23.0603,  27.7955,  21.5000,  22.1544,  21.5182,  22.1679,  21.5379,  23.5047,  21.6567,  26.4617,
120.15, 23.40,  21.1251,  20.9802,  21.3439,  21.9020,  22.2391,  21.0248,  22.0689,  22.1537,  22.7288,  21.0227,  21.9008,  21.9254,  24.9201,  21.0248,  21.6124,  22.5094,  27.0832,  21.0272,  21.6295,  21.0438,  21.6669,  21.0700,  22.9446,  21.2008,  25.6926,
120.15, 23.45,  21.9587,  21.2057,  21.5262,  22.1674,  22.4884,  21.2522,  22.3364,  22.4269,  23.0005,  21.2645,  22.1413,  22.1677,  25.1657,  21.2522,  21.8195,  22.7386,  27.3836,  21.2576,  21.8492,  21.2731,  21.9118,  21.3067,  23.2208,  21.4409,  25.9094,
120.15, 23.50,  21.3825,  20.6395,  20.9778,  21.6513,  21.9553,  20.6913,  21.8001,  21.9263,  22.4264,  20.6876,  21.5602,  21.6275,  24.5202,  20.6913,  21.3085,  22.1689,  26.7829,  20.6896,  21.3113,  20.7045,  21.3688,  20.7400,  22.6200,  20.8655,  25.3028,
120.15, 23.55,  21.3153,  20.5599,  20.8457,  21.5547,  21.8241,  20.6024,  21.6205,  21.7532,  22.3091,  20.6110,  21.4659,  21.5369,  24.3823,  20.6024,  21.1802,  21.9740,  26.6180,  20.6033,  21.1694,  20.6193,  21.2300,  20.6425,  22.4594,  20.7555,  25.1155,
120.15, 23.60,  20.6665,  20.4525,  20.7392,  21.4495,  21.6968,  20.4989,  21.4916,  21.6955,  22.1607,  20.5010,  21.3722,  21.4123,  24.2522,  20.4989,  21.0963,  21.8309,  26.4978,  20.4948,  21.0675,  20.5048,  21.1358,  20.5255,  22.2944,  20.6144,  25.0300,
120.15, 23.65,  19.9295,  20.2769,  20.5462,  21.3275,  21.5597,  20.3277,  21.3933,  21.5897,  22.0526,  20.3369,  21.2394,  21.2986,  24.0445,  20.3277,  20.9607,  21.7008,  26.2744,  20.3249,  20.9398,  20.3298,  20.9964,  20.3624,  22.1351,  20.4327,  24.8203,
120.15, 23.70,  19.9599,  20.1933,  20.4959,  21.1940,  21.4962,  20.2510,  21.4731,  21.4871,  21.9577,  20.2653,  21.1654,  21.2593,  23.8929,  20.2510,  20.9247,  21.5773,  26.1734,  20.2477,  20.9154,  20.2491,  20.9496,  20.2933,  22.0259,  20.3529,  24.7813,
120.15, 23.75,  19.9320,  19.6155,  19.9261,  20.5990,  20.8665,  19.6728,  20.8188,  20.8697,  21.3047,  19.6861,  20.5623,  20.6238,  23.2314,  19.6728,  20.2962,  20.9649,  25.4143,  19.6683,  20.3005,  19.6730,  20.3388,  19.7226,  21.3672,  19.7948,  24.0838,
120.15, 23.80,  19.2860,  18.9416,  19.2818,  19.9190,  20.1786,  19.0061,  20.1668,  20.2468,  20.6097,  18.9976,  19.8726,  19.9318,  22.4451,  19.0061,  19.6721,  20.3133,  24.5935,  18.9959,  19.6415,  18.9977,  19.6881,  19.0332,  20.6619,  19.0938,  23.2452,
